source_path,line,topic,keywords,excerpt,context
00_original_metatime/Metatime-main/data/2026/01/Standard Model/analysis_F_sym_cos_full.csv,4,tau_eigenvalue,tau,"tau,1.007824682705,1.008731229188,1.009040621774,1.007165731927,1.006710720079,1.008255801838,1.007824682705,1.004510140205,1.000000000000,1.006384254056,1.007824682705,1.008731229188","2: e,1.009040621774,1.008731229188,1.007824682705,1.008962932423,1.008842191660,1.008990874329,1.004510140205,1.000000000000,0.995510109830,1.008731229188,1.009040621774,1.008731229188
3: mu,1.008731229188,1.009040621774,1.008731229188,1.008349580717,1.008051297486,1.008928821288,1.006384254056,1.002332086499,0.997673339474,1.007824682705,1.008731229188,1.009040621774
4: tau,1.007824682705,1.008731229188,1.009040621774,1.007165731927,1.006710720079,1.008255801838,1.007824682705,1.004510140205,1.000000000000,1.006384254056,1.007824682705,1.008731229188
5: u,1.008962932423,1.008349580717,1.007165731927,1.009040621774,1.009012627343,1.008789734115,1.003450088794,0.998825954002,0.994536128680,1.008962932423,1.008962932423,1.008349580717
6: d,1.008842191660,1.008051297486,1.006710720079,1.009012627343,1.009040621774,1.008596245984,1.002785023943,0.998130544396,0.993995921495,1.009028176155,1.008842191660,1.008051297486"
00_original_metatime/Metatime-main/data/2026/01/Standard Model/analysis_sample_pairs.csv,4,tau_eigenvalue,tau,"e,tau,1.004723509747,1.004723509747,1.007824682705","2: e,mu,1.002358972498,1.002358972498,1.008731229188
3: mu,e,0.997646579157,1.002358972498,1.008731229188
4: e,tau,1.004723509747,1.004723509747,1.007824682705
5: tau,e,0.995298696904,1.004723509747,1.007824682705
6: nu1,nu3,1.004723509747,1.004723509747,1.007824682705"
00_original_metatime/Metatime-main/data/2026/01/Standard Model/analysis_sample_pairs.csv,5,tau_eigenvalue,tau,"tau,e,0.995298696904,1.004723509747,1.007824682705","3: mu,e,0.997646579157,1.002358972498,1.008731229188
4: e,tau,1.004723509747,1.004723509747,1.007824682705
5: tau,e,0.995298696904,1.004723509747,1.007824682705
6: nu1,nu3,1.004723509747,1.004723509747,1.007824682705
7: nu3,nu1,0.995298696904,1.004723509747,1.007824682705"
00_original_metatime/Metatime-main/data/2026/01/Standard Model/interpretation.md,1,white_thread,White-Thread,# Toy-Model White-Thread Matrix F_ij on S²,"1: # Toy-Model White-Thread Matrix F_ij on S²
2: 
3: **Toy-Model Construction**: 12 SM fermions assigned to cycles on Kähler sphere S² via polar angles θ_i.  "
00_original_metatime/Metatime-main/data/2026/01/Standard Model/interpretation.md,3,mass_or_fermion,fermion,**Toy-Model Construction**: 12 SM fermions assigned to cycles on Kähler sphere S² via polar angles θ_i.,"1: # Toy-Model White-Thread Matrix F_ij on S²
2: 
3: **Toy-Model Construction**: 12 SM fermions assigned to cycles on Kähler sphere S² via polar angles θ_i.  
4: **Intention Operator**: I₀ = 0.009 (subtle topological corrections). [Geometria.txt]  
5: **Generated**: 3 matrices (directional + 2 symmetric), block stats, top deviations, full analysis. [code_file:77..87]"
00_original_metatime/Metatime-main/data/2026/01/Standard Model/interpretation.md,9,mass_or_fermion,fermion,| Fermion | Generation | Cycle θ_i (rad) |,"7: ## Model Specification
8: 
9: | Fermion | Generation | Cycle θ_i (rad) |
10: |---------|------------|-----------------|
11: | e       | 1          | π/6 ≈ 0.5236   |"
00_original_metatime/Metatime-main/data/2026/01/Standard Model/interpretation.md,83,mass_or_fermion,quark,**Limitation**: Effects too small (~2%) vs real F_i (e.g. d-quark F_d=0.783). Scale I₀ or add β factor for calibration. [Formal_SM.pdf],"81: 
82: **Toy-Model Strength**: Captures generational hierarchy via θ_i geometry.  
83: **Limitation**: Effects too small (~2%) vs real F_i (e.g. d-quark F_d=0.783). Scale I₀ or add β factor for calibration. [Formal_SM.pdf]
84: 
85: ## Files Generated"
00_original_metatime/Metatime-main/data/2026/01/Standard Model/interpretation.md,100,mass_or_fermion,quark,- Extend to full SM (baryons/mesons via quark F_ij).,"98: - Calibrate β to match PDG F_i (u/d/s/neutrinos).  
99: - Add monopole Berry A on S² for true holonomy.  
100: - Extend to full SM (baryons/mesons via quark F_ij)."
00_original_metatime/Metatime-main/simulations/Standard Model/README.md,1,mass_or_fermion,fermion,# Simulation 1 - Toy Model F_ij Generator for 12 Fermions (S²),"1: # Simulation 1 - Toy Model F_ij Generator for 12 Fermions (S²)
2: 
3: This repository contains a Python implementation to compute and analyze **pairwise topological factors F_ij** for the 12 Standard Model fermions in a simple toy model based on a Kähler sphere (S²). It includes directional and symmetric variants of the F matrix and provides basic statistical and visualization outputs."
00_original_metatime/Metatime-main/simulations/Standard Model/README.md,3,mass_or_fermion,fermion;top,This repository contains a Python implementation to compute and analyze **pairwise topological factors F_ij** for the 12 Standard Model fermions in a simple toy model based on a Kähler sphere (S²). It includes directional and symmetric variants of the F matrix and provides basic statistical and visualization outputs.,"1: # Simulation 1 - Toy Model F_ij Generator for 12 Fermions (S²)
2: 
3: This repository contains a Python implementation to compute and analyze **pairwise topological factors F_ij** for the 12 Standard Model fermions in a simple toy model based on a Kähler sphere (S²). It includes directional and symmetric variants of the F matrix and provides basic statistical and visualization outputs.
4: 
5: ---"
00_original_metatime/Metatime-main/simulations/Standard Model/README.md,9,mass_or_fermion,fermion,We assign each fermion a “cycle angle” θ_i on S²:,"7: ## Overview
8: 
9: We assign each fermion a “cycle angle” θ_i on S²:
10: 
11: | Fermion | Generation | θ_i (rad) |"
00_original_metatime/Metatime-main/simulations/Standard Model/README.md,11,mass_or_fermion,fermion,| Fermion | Generation | θ_i (rad) |,"9: We assign each fermion a “cycle angle” θ_i on S²:
10: 
11: | Fermion | Generation | θ_i (rad) |
12: |---------|------------|-----------|
13: | e       | 1          | π/6       |"
00_original_metatime/Metatime-main/simulations/Standard Model/full solver.py,9,mass_or_fermion,fermion;mass;masses,"║         OF FERMION MASSES, DARK ENERGY, AND INFORMATION                    ║","7: ║                                                                            ║
8: ║          METATIME: A GEOMETRIC EFFECTIVE FIELD THEORY                      ║
9: ║         OF FERMION MASSES, DARK ENERGY, AND INFORMATION                    ║
10: ║                                                                            ║
11: ║              Complete Monolithic Solver Implementation                      ║"
00_original_metatime/Metatime-main/simulations/Standard Model/full solver.py,25,mass_or_fermion,fermion;lepton;mass;neutrino;quark,"- Fermion mass spectrum fitting (leptons, quarks, neutrinos)","23:   - Kähler geometry (S² manifold) with Berry phase quantization
24:   - Linking number topology (corrected v2.0)
25:   - Fermion mass spectrum fitting (leptons, quarks, neutrinos)
26:   - Information Operator (O_I) as fundamental quantum information
27:   - Cosmological constraints via Euler-Berry linking"
00_original_metatime/Metatime-main/simulations/Standard Model/full solver.py,74,mass_or_fermion,mass;masses;neutrino,ALPHA_NU = 2.97     # Power-law exponent for neutrino masses,"72:     
73:     # Neutrino physics
74:     ALPHA_NU = 2.97     # Power-law exponent for neutrino masses
75:     
76:     # Cosmological"
00_original_metatime/Metatime-main/simulations/Standard Model/full solver.py,88,mass_or_fermion,mass;tau,"'e': {'mass': 0.5109989461, 'tau': 4.0},","86:     
87:     LEPTONS = {
88:         'e': {'mass': 0.5109989461, 'tau': 4.0},
89:         'mu': {'mass': 105.6583745, 'tau': 1.0},
90:         'tau': {'mass': 1776.86, 'tau': 10.0},"
00_original_metatime/Metatime-main/simulations/Standard Model/full solver.py,89,mass_or_fermion,mass;tau,"'mu': {'mass': 105.6583745, 'tau': 1.0},","87:     LEPTONS = {
88:         'e': {'mass': 0.5109989461, 'tau': 4.0},
89:         'mu': {'mass': 105.6583745, 'tau': 1.0},
90:         'tau': {'mass': 1776.86, 'tau': 10.0},
91:     }"
00_original_metatime/Metatime-main/simulations/Standard Model/full solver.py,90,mass_or_fermion,mass;tau,"'tau': {'mass': 1776.86, 'tau': 10.0},","88:         'e': {'mass': 0.5109989461, 'tau': 4.0},
89:         'mu': {'mass': 105.6583745, 'tau': 1.0},
90:         'tau': {'mass': 1776.86, 'tau': 10.0},
91:     }
92:     "
00_original_metatime/Metatime-main/simulations/Standard Model/full solver.py,93,mass_or_fermion,quark,QUARKS = {,"91:     }
92:     
93:     QUARKS = {
94:         'u': {'mass': 2.16, 'tau': 0.05},
95:         'd': {'mass': 4.67, 'tau': 0.10},"
00_original_metatime/Metatime-main/simulations/Standard Model/full solver.py,94,mass_or_fermion,mass;tau,"'u': {'mass': 2.16, 'tau': 0.05},","92:     
93:     QUARKS = {
94:         'u': {'mass': 2.16, 'tau': 0.05},
95:         'd': {'mass': 4.67, 'tau': 0.10},
96:         's': {'mass': 93.5, 'tau': 0.40},"
00_original_metatime/Metatime-main/simulations/Standard Model/full solver.py,113,tau_eigenvalue,Collatz;eigenvalue,"""""""Collatz iteration for eigenvalue extraction from twin primes""""""","111: 
112: class CollatzDynamics:
113:     """"""Collatz iteration for eigenvalue extraction from twin primes""""""
114:     
115:     def __init__(self):"
00_original_metatime/Metatime-main/simulations/Standard Model/full solver.py,123,tau_eigenvalue,tau,"def iterate(self, tau: float, max_iter: int = 10000) -> List[float]:","121:         ]
122:     
123:     def iterate(self, tau: float, max_iter: int = 10000) -> List[float]:
124:         """"""Iterate Collatz-like map""""""
125:         orbit = [tau]"
00_original_metatime/Metatime-main/simulations/Standard Model/full solver.py,125,tau_eigenvalue,tau,orbit = [tau],"123:     def iterate(self, tau: float, max_iter: int = 10000) -> List[float]:
124:         """"""Iterate Collatz-like map""""""
125:         orbit = [tau]
126:         current = float(tau)
127:         "
00_original_metatime/Metatime-main/simulations/Standard Model/full solver.py,126,tau_eigenvalue,tau,current = float(tau),"124:         """"""Iterate Collatz-like map""""""
125:         orbit = [tau]
126:         current = float(tau)
127:         
128:         for _ in range(max_iter):"
00_original_metatime/Metatime-main/simulations/Standard Model/full solver.py,144,tau_eigenvalue,eigenvalue,"def extract_eigenvalues(self, family: str, p_bar: float) -> List[Dict]:","142:         return orbit
143:     
144:     def extract_eigenvalues(self, family: str, p_bar: float) -> List[Dict]:
145:         """"""Extract eigenvalues using ζ-weighting""""""
146:         "
00_original_metatime/Metatime-main/simulations/Standard Model/full solver.py,145,tau_eigenvalue,eigenvalue,"""""""Extract eigenvalues using ζ-weighting""""""","143:     
144:     def extract_eigenvalues(self, family: str, p_bar: float) -> List[Dict]:
145:         """"""Extract eigenvalues using ζ-weighting""""""
146:         
147:         seeds = [p_bar, p_bar/2, p_bar/4, p_bar*2, p_bar/3]"
00_original_metatime/Metatime-main/simulations/Standard Model/full solver.py,148,tau_eigenvalue,eigenvalue,eigenvalues = [],"146:         
147:         seeds = [p_bar, p_bar/2, p_bar/4, p_bar*2, p_bar/3]
148:         eigenvalues = []
149:         
150:         for seed in seeds:"
00_original_metatime/Metatime-main/simulations/Standard Model/full solver.py,156,tau_eigenvalue,tau,"for n, tau in enumerate(orbit):","154:             orbit = self.iterate(seed)
155:             
156:             for n, tau in enumerate(orbit):
157:                 if tau > 0:
158:                     criterion = tau / (seed ** 0.5)"
00_original_metatime/Metatime-main/simulations/Standard Model/full solver.py,183,white_thread,White-Thread;up,- Controls strength of white-thread network couplings,"181:     - Related to Shannon entropy: S = -Σ p_i log(p_i)
182:     - Quantifies information capacity of topological sectors
183:     - Controls strength of white-thread network couplings
184:     - Dimensionless parameter ∈ [10⁻⁴, 10⁻²]
185:     "
00_original_metatime/Metatime-main/simulations/Standard Model/full solver.py,214,white_thread,White-Thread;top,# Topological quantum numbers (from white-thread network),"212:         """"""
213:         
214:         # Topological quantum numbers (from white-thread network)
215:         C_values = {
216:             'e': 0.2,"
00_original_metatime/Metatime-main/simulations/Standard Model/full solver.py,257,white_thread,White-Thread,"f""  Role: Controls strength of white-thread corrections\n""","255:             f""  Physical scale: Fundamental quantum information\n""
256:             f""  Related to: Shannon entropy, topological coupling\n""
257:             f""  Role: Controls strength of white-thread corrections\n""
258:             f""  Value derived from: ln(2)/ln(10000) ≈ 0.00917""
259:         )"
00_original_metatime/Metatime-main/simulations/Standard Model/full solver.py,887,white_thread,White-Thread;up,Controls white-thread network couplings.,"885: 
886: Related to Shannon entropy and topological correction strengths.
887: Controls white-thread network couplings.
888: 
889: Physical interpretation: O_I ≈ ln(2)/ln(10000) ≈ 0.00917"
00_original_metatime/Metatime-main/simulations/Standard Model/oneparamSM.py,11,mass_or_fermion,mass;masses,"- ensemble means and standard deviations for particle masses, nucleon masses,","9: 
10: Outputs:
11:  - ensemble means and standard deviations for particle masses, nucleon masses,
12:    and nuclear binding energies (selected nuclei).
13:  - unit-test checks (consistency with PDG within modeled uncertainty)"
00_original_metatime/Metatime-main/simulations/Standard Model/oneparamSM.py,46,tau_eigenvalue,lepton;tau,"'leptons': {'e': 0.5109989461, 'mu': 105.6583745, 'tau': 1776.86},","44: # ----------------------------
45: PDG = {
46:     'leptons': {'e': 0.5109989461, 'mu': 105.6583745, 'tau': 1776.86},
47:     'quarks': {'u': 2.16, 'd': 4.67, 's': 93.5, 'c': 1270.0, 'b': 4180.0, 't': 173000.0},
48:     'nucleons': {'p': 938.27208816, 'n': 939.56542052},"
00_original_metatime/Metatime-main/simulations/Standard Model/oneparamSM.py,47,mass_or_fermion,quark,"'quarks': {'u': 2.16, 'd': 4.67, 's': 93.5, 'c': 1270.0, 'b': 4180.0, 't': 173000.0},","45: PDG = {
46:     'leptons': {'e': 0.5109989461, 'mu': 105.6583745, 'tau': 1776.86},
47:     'quarks': {'u': 2.16, 'd': 4.67, 's': 93.5, 'c': 1270.0, 'b': 4180.0, 't': 173000.0},
48:     'nucleons': {'p': 938.27208816, 'n': 939.56542052},
49:     'binding_ref_per_nucleon': {'16O': 7.976, '56Fe': 8.79, '208Pb': 7.867}"
00_original_metatime/Metatime-main/simulations/Standard Model/oneparamSM.py,111,mass_or_fermion,Yukawa;yukawa,"def yukawa_factor(self, C: float, O_I: float) -> float:","109:         }
110: 
111:     def yukawa_factor(self, C: float, O_I: float) -> float:
112:         """"""ekspresja sprzężenia: exp(C * (O_I - O_I_ref)) — prosta, deterministyczna""""""
113:         return math.exp(C * (O_I - self.O_I_ref))"
00_original_metatime/Metatime-main/simulations/Standard Model/oneparamSM.py,147,mass_or_fermion,mass,# E_bind_ref zostanie określone później z mas referencyjnych (mass_ref),"145:         factor = math.tanh(O_I * im) / math.tanh(self.O_I_ref * im)
146:         # przy O_I = O_I_ref => factor = 1
147:         # E_bind_ref zostanie określone później z mas referencyjnych (mass_ref)
148:         return float(factor)
149: "
00_original_metatime/Metatime-main/simulations/Standard Model/oneparamSM.py,152,mass_or_fermion,mass,# Mass spectrum + nucleon construction,"150: 
151: # ----------------------------
152: # Mass spectrum + nucleon construction
153: # ----------------------------
154: class MassEngine:"
00_original_metatime/Metatime-main/simulations/Standard Model/oneparamSM.py,154,mass_or_fermion,mass,class MassEngine:,"152: # Mass spectrum + nucleon construction
153: # ----------------------------
154: class MassEngine:
155:     """"""
156:     Oblicza masy fermionów i nukleonów deterministycznie dla danej wartości O_I."
00_original_metatime/Metatime-main/simulations/Standard Model/oneparamSM.py,156,mass_or_fermion,fermion,Oblicza masy fermionów i nukleonów deterministycznie dla danej wartości O_I.,"154: class MassEngine:
155:     """"""
156:     Oblicza masy fermionów i nukleonów deterministycznie dla danej wartości O_I.
157:     Masy referencyjne pochodzą z PDG; modulujemy je przez topologiczne czynniki exp(C*ΔO_I).
158:     """""""
00_original_metatime/Metatime-main/simulations/Standard Model/oneparamSM.py,163,tau_eigenvalue,tau,"'e': 0.2, 'mu': 0.1, 'tau': 0.05,","161:         # topologiczne C dla cząstek (przykład, zgodne z Twoim formalizmem)
162:         self.C = {
163:             'e': 0.2, 'mu': 0.1, 'tau': 0.05,
164:             'u': 0.2, 'd': -27.13, 's': -5.0,
165:             'c': 0.0, 'b': 0.0, 't': 0.0"
00_original_metatime/Metatime-main/simulations/Standard Model/oneparamSM.py,167,mass_or_fermion,lepton;mass;quark,"self.mass_ref = {**PDG['leptons'], **PDG['quarks']}  # referencje","165:             'c': 0.0, 'b': 0.0, 't': 0.0
166:         }
167:         self.mass_ref = {**PDG['leptons'], **PDG['quarks']}  # referencje
168: 
169:     def fermion_mass(self, particle: str, O_I: float) -> float:"
00_original_metatime/Metatime-main/simulations/Standard Model/plots.py,19,mass_or_fermion,fermion;mass,║    3. Fermion Mass Spectrum (Observation vs Prediction)                    ║,"17: ║    1. S² Manifold with Berry Phases                                        ║
18: ║    2. Collatz Orbits (Twin Prime Families)                                 ║
19: ║    3. Fermion Mass Spectrum (Observation vs Prediction)                    ║
20: ║    4. Neutrino Mass-Squared Splittings with Corrections                    ║
21: ║    5. DUNE CP Resonance Prediction                                         ║"
00_original_metatime/Metatime-main/simulations/Standard Model/plots.py,20,mass_or_fermion,mass;neutrino,║    4. Neutrino Mass-Squared Splittings with Corrections                    ║,"18: ║    2. Collatz Orbits (Twin Prime Families)                                 ║
19: ║    3. Fermion Mass Spectrum (Observation vs Prediction)                    ║
20: ║    4. Neutrino Mass-Squared Splittings with Corrections                    ║
21: ║    5. DUNE CP Resonance Prediction                                         ║
22: ║    6. CMB Power Spectrum Enhancement                                       ║"
